Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
33912884,Fat Activist Vernacular,Charlotte  Cooper,"Cooper, Charlotte",,"=""0993532004""","=""9780993532009""",0,5.00,Charlotte Cooper,Paperback,86,2016,,,2018/07/08,to-read,to-read (#117),to-read,,,,0,0
34791281,Margins and Murmurations,Otter Lieffe,"Lieffe, Otter",,"=""""","=""""",0,4.09,CreateSpace Independent Publishing Platform,Kindle Edition,366,2017,2017,,2019/10/07,to-read,to-read (#188),to-read,,,,0,0
25636783,El aroma del tiempo,Byung-Chul Han,"Han, Byung-Chul",,"=""""","=""""",0,4.11,Herder,Kindle Edition,99,2015,2009,,2019/07/09,to-read,to-read (#187),to-read,,,,0,0
269112,Justice and the Politics of Difference,Iris M. Young,"Young, Iris M.",,"=""0691023158""","=""9780691023151""",5,4.16,Princeton University Press,Paperback,286,1990,1990,2019/09/23,2019/08/24,,,read,,,,1,0
29639441,A Pure Solar World: Sun Ra and the Birth of Afrofuturism (Discovering America),Paul Youngquist,"Youngquist, Paul",,"=""0292726368""","=""9780292726369""",0,3.99,University of Texas Press,Hardcover,372,2016,,,2019/09/20,to-read,to-read (#186),to-read,,,,0,0
45174424,La promesa de la felicidad. Una crítica cultural al imperativo de la alegría,Sara Ahmed,"Ahmed, Sara",,"=""9871622716""","=""9789871622719""",0,4.27,Caja Negra,Paperback,464,2019,2010,,2019/08/29,to-read,to-read (#185),to-read,,,,0,0
32853189,¿Quién le hacía la cena a Adam Smith? Una historia de las mujeres y la economía,Katrine Marçal,"Marçal, Katrine",Katrine Kielos,"=""8499925987""","=""9788499925981""",0,3.66,DEBATE,Paperback,220,2016,2012,,2019/08/29,to-read,to-read (#184),to-read,,,,0,0
17754814,Fortunes of Feminism. From State-Managed Capitalism to Neoliberal Crisis,Nancy Fraser,"Fraser, Nancy",,"=""""","=""""",0,4.01,,Unknown Binding,260,,2013,,2019/08/24,to-read,to-read (#183),to-read,,,,0,0
1087146,The Struggle for Recognition: The Moral Grammar of Social Conflicts (Studies in Contemporary German Social Thought),Axel Honneth,"Honneth, Axel",Joel Anderson,"=""0262581477""","=""9780262581479""",0,4.14,MIT Press,Paperback,240,1996,1992,,2019/08/24,to-read,to-read (#182),to-read,,,,0,0
242327,"On Female Body Experience: ""Throwing Like a Girl"" and Other Essays (Studies in Feminist Philosophy)",Iris M. Young,"Young, Iris M.",,"=""0195161939""","=""9780195161939""",0,4.18,Oxford University Press,Paperback,192,2005,1990,,2019/08/24,to-read,to-read (#181),to-read,,,,0,0
7212111,Assuming a Body: Transgender and Rhetorics of Materiality,Gayle Salamon,"Salamon, Gayle",,"=""023114959X""","=""9780231149594""",3,3.92,Columbia University Press,Paperback,240,2010,2010,2019/08/24,2019/06/16,,,read,,,,1,0
1875,"The History of Sexuality, Volume 1: An Introduction",Michel Foucault,"Foucault, Michel",Robert Hurley,"=""0679724699""","=""9780679724698""",5,4.02,Vintage,Paperback,176,1990,1976,2019/07/17,2019/07/09,,,read,,,,1,0
11996,I Who Have Never Known Men,Jacqueline Harpman,"Harpman, Jacqueline",Ros Schwartz,"=""0380731819""","=""9780380731817""",0,4.07,Avon Eos,Mass Market Paperback,208,1998,1995,,2019/07/14,to-read,to-read (#180),to-read,,,,0,0
6716490,Brief Lives: Alexander Pushkin,Robert Chandler,"Chandler, Robert",,"=""1843919125""","=""9781843919124""",0,3.91,Hesperus Press,Paperback,112,2009,2009,,2019/06/30,to-read,to-read (#179),to-read,,,,0,0
15767111,Russian Magic Tales from Pushkin to Platonov,Robert Chandler,"Chandler, Robert","Aleksandr Afanasyev, Erna Pomerantseva, Irina Karnaukhova, Fyodor Tumilevich, A.V. Bardin, Dmitry Balashov, Andrei Platonov, Alexander Pushkin, Ivan Khudyakov, Ivan Bilibin, Nikolay Onchukov, Olga Ozarovskaya, Dmitry Zelenin, Teffi, Pavel Bazhov","=""0141442239""","=""9780141442235""",0,4.18,Penguin Books Ltd,Paperback,466,2012,2012,,2019/06/30,to-read,to-read (#178),to-read,,,,0,0
142247,Russian Short Stories from Pushkin to Buida,Robert Chandler,"Chandler, Robert",Various,"=""0140448462""","=""9780140448467""",5,4.30,Penguin Books Ltd,Paperback,396,2005,2005,2019/06/30,2019/06/16,,,read,,,,1,0
11520321,"Trans/Love: Radical Sex, Love & Relationships Beyond the Gender Binary",Morty Diamond,"Diamond, Morty","Julia Serano, Shawna Virago, Sassafras Patterdale, Silas Howard","=""1933149566""","=""9781933149561""",0,4.11,"Manic D Press, Inc.",Paperback,160,2011,2011,,2019/06/19,"to-read, siguientes","to-read (#177), siguientes (#7)",to-read,,,,0,0
8721813,Feminism is Queer: The Intimate Connection Between Queer and Feminist Theory,Mimi Marinucci,"Marinucci, Mimi",,"=""1848134754""","=""9781848134751""",3,3.99,Zed Books,Paperback,192,2010,2010,2019/06/12,2019/05/27,,,read,,,,1,0
36381052,Not That Bad: Dispatches from Rape Culture,Roxane Gay,"Gay, Roxane",,"=""0062851462""","=""9780062851468""",0,4.43,Harper,Hardcover,350,2018,2018,,2019/05/15,to-read,to-read (#175),to-read,,,,0,0
45451993,Canto y vuelo de las aves tormentosas,Cristián Antillanca,"Antillanca, Cristián",,"=""9569038055""","=""9789569038051""",0,4.00,Del Aire Editores,Paperback,62,2014,,,2019/05/04,"to-read, siguientes","to-read (#174), siguientes (#5)",to-read,,,,0,0
45451963,El mapa roto,Wenuan Escalona,"Escalona, Wenuan",,"=""9569038047""","=""9789569038044""",0,3.33,Del Aire Editores,Paperback,85,2014,,,2019/05/04,"siguientes, to-read","siguientes (#4), to-read (#173)",to-read,,,,0,0
45882,Borderlands/La Frontera: The New Mestiza,Gloria E. Anzaldúa,"Anzaldúa, Gloria E.",Sonia Saldívar-Hull,"=""1879960575""","=""9781879960572""",4,4.33,Aunt Lute Books,Hardcover,260,1999,1987,2019/04/07,2019/02/15,,,read,"Teoría feminista decolonial desde el cuerpo, la experiencia y la poesía. Exquisito.",,,1,0
33118474,La mitad del cielo. El movimiento de liberación de las mujeres en China.,Claudie Broyelle,"Broyelle, Claudie",,"=""""","=""""",5,4.56,siglo veintiuno,ebook,150,1975,1974,2019/03/01,2019/02/23,,,read,"Un libro excelente que detalla la visita de feministas francesas a la China maoísta, explorando todas las instancias en las que las revolucionarias chinas lograron victorias feministas autogestionadas en sus localidades, tales como industrialización por iniciativa femenina, socialización del trabajo de cuidados, unidades sociales de vivienda, integración de trabajadores y ancianos a la educación primaria, educación de niñas y niños por medio del trabajo en fábricas, comedores populares, nuevas perspectivas hacia la infancia, sesiones publicas de crítica contra hombres que han ejercido violencia, reeducación feminista de varones, entre otras. Alucinante.",,,1,0
25733856,Building the Commune: Radical Democracy in Venezuela (Jacobin),George Ciccariello-Maher,"Ciccariello-Maher, George",,"=""1784782246""","=""9781784782245""",4,4.00,Verso,Kindle Edition,144,2016,2016,2019/03/09,2019/03/02,,,read,"Un libro sumamente interesante acerca de las “comunas” venezolanas: organizaciones sociales de base sobre las que depende el avance del proyecto socialista en Venezuela, ya que tienen la capacidad política e incluso constitucional de autogobierno sobre sus territorios y unidades productivas. Dicen que incluso Chávez bajó a un campo en helicóptero para apoyar las tomas de tierras por parte de los campesinos. Incluye un contexto histórico del surgimiento de Chávez y del apoyo masivo en torno al proyecto chavista.",,,1,0
23105937,The Communist Necessity,J. Moufawad-Paul,"Moufawad-Paul, J.",,"=""1894946588""","=""9781894946582""",4,4.04,Kersplebedeb,Paperback,168,2014,2014,2019/04/27,2019/04/04,,,read,"Un libro preciso que defiende la necesidad de un comunismo de características marxistas-leninistas-maoistas en contraposición a los “nuevos” comunismos y la nueva izquierda. El argumento principal es que los esfuerzos por alejarse de los proyectos revolucionarios del pasado hace que los movimientos contemporáneos carezcan de estrategias y metas definidas, vaciando el significado del concepto de comunismo. Rusia y China pueden haber hecho a un lado los fervores revolucionarios que les caracterizaron en el pasado, pero esas experiencias siguen siendo las únicas certezas de que cambiar el mundo es posible, y por esas razones los nuevos comunismos deben guiarse por sus logros y resolver sus fracasos en vez de intentar reinventar nuevas utopías indefinidas y abstractas.",,,1,0
36614326,Corazón,Yesika Salgado,"Salgado, Yesika",,"=""""","=""""",0,4.36,NOT A CULT,Kindle Edition,99,2017,2017,,2019/04/14,to-read,to-read (#172),to-read,,,,0,0
5930650,Otras inapropiables: feminismos desde las fronteras,bell hooks,"hooks, bell","Chela Sandoval, Hugo Romero Fernández Sancho, Álvaro Salcedo Rufo, Carmen Romero, Silvia García Dauder, Gloriza Anzaldua, Aurora Levins Morales, Kum-Kum Bhavnani, Margaret A. Coulson, M. Jacqui Alexander, Chandra Talpade Mohanty, María Serrano Giménez, Rocío Macho Ronco","=""8493298255""","=""9788493298258""",3,3.78,Traficantes de sueños,Paperback,158,2004,2004,2019/04/23,2019/04/13,,,read,"Sólo un par de los artículos tiene profundidad, los demás parecen una mezcla de conceptos feministas e “ismos” sin mayor desarrollo.",,,1,0
201519,The Cultural Politics of Emotion,Sara Ahmed,"Ahmed, Sara",,"=""0415972558""","=""9780415972550""",0,4.34,Routledge,Paperback,224,2004,2004,,2019/04/15,to-read,to-read (#171),to-read,,,,0,0
38101822,Gordx el que lee: Lecturas urgentes sobre disidencia corporal y sexual,Alejandra Benz,"Benz, Alejandra","Gabriela Borrelli Azara, Jael Caiero, Laura Contrera, Cristina Civale, Nicolás Cuello, Gabby De Cicco, Mariana Komiseroff, Ari Laxague, Lucrecia Masson, Alejandro Modarelli, Flor Monfort, María Moreno, Luciana Peker, Diego Trerotola, Cherry Vecchio, Liliana Viola, Salome Wolosky, Marina Yuszczuk, Charo Márquez, Ana Larriel, Ana Logue","=""9873808248""","=""9789873808241""",0,4.16,La mariposa y la iguana. Casa Brandon,Paperback,150,2017,,,2019/04/14,to-read,to-read (#170),to-read,,,,0,0
42613438,Tesoro,Yesika Salgado,"Salgado, Yesika",,"=""1945649232""","=""9781945649233""",0,4.41,"not a cult, LLC",Paperback,106,2018,2018,,2019/04/14,to-read,to-read (#169),to-read,,,,0,0
39403608,Escrituras de otro cuerpo,Johan Mijail,"Mijail, Johan",,"=""9945090526""","=""9789945090529""",0,3.00,Cielo Naranja,Paperback,130,2018,2018,,2019/04/13,to-read,to-read (#168),to-read,,,,0,0
33572958,"The Right to Maim: Debility, Capacity, Disability (ANIMA: Critical Race Studies Otherwise)",Jasbir K. Puar,"Puar, Jasbir K.",,"=""0822368927""","=""9780822368922""",0,4.31,Duke University Press,Hardcover,296,2017,,,2019/04/13,to-read,to-read (#167),to-read,,,,0,0
1451718,Terrorist Assemblages: Homonationalism in Queer Times,Jasbir K. Puar,"Puar, Jasbir K.",,"=""082234114X""","=""9780822341147""",0,4.15,Duke University Press Books,Paperback,335,2007,2007,,2019/04/13,to-read,to-read (#166),to-read,,,,0,0
188897,Socialism: Utopian and Scientific,Friedrich Engels,"Engels, Friedrich",,"=""0873485793""","=""9780873485791""",0,4.26,Pathfinder Pr,Paperback,86,1932,1880,,2019/04/11,to-read,to-read (#165),to-read,,,,0,0
366366,The Fat Girl's Guide to Life,Wendy Shanker,"Shanker, Wendy",,"=""1582345538""","=""9781582345536""",0,3.64,Bloomsbury USA,Paperback,288,2005,2004,,2019/04/11,to-read,to-read (#164),to-read,,,,0,0
22934474,"Fat Girl Walking: Sex, Food, Love, and Being Comfortable in Your Skin...Every Inch of It",Brittany Gibbons,"Gibbons, Brittany",,"=""0062343033""","=""9780062343031""",0,3.91,Dey Street Books,Hardcover,240,2015,2015,,2019/04/11,to-read,to-read (#163),to-read,,,,0,0
43426039,Principia,Elisa Díaz Castelo,"Castelo, Elisa Díaz",,"=""""","=""""",0,4.47,FETA,Unknown Binding,,,,,2019/04/09,to-read,to-read (#162),to-read,,,,0,0
43636800,Ecofeminismo descolonial y crisis del patriarcado,Patricia de Souza,"Souza, Patricia de",,"=""""","=""""",3,3.64,Los libros de la mujer rota ,Unknown Binding,163,2018,2018,2019/04/08,2019/03/16,,,read,"Es interesante, pero definitivamente no cumple con lo que promete un título tan llamativo. Mi principal problema con el libro es que no habla de ecofeminismo, decolonialidad, ni crisis del patriarcado por más de 2 párrafos seguidos a la vez. En su lugar, el libro trata de experiencias y criticas feministas, ecologistas y anticapitalistas, pero sin un orden lógico aparente, sin elaborar ninguna teoría ni propuesta, sin concluir sus planteamientos, y casi siempre rayando en la superficialidad o el panfleto. Eso no significa que sea un mal libro, para nada. Es sólo que esperaba otra cosa a partir del título y el texto de la contratapa.",,,1,0
42872097,El árbol de palabras,Mirta Rosenberg,"Rosenberg, Mirta",,"=""""","=""""",0,4.50,Bajo la Luna,Unknown Binding,250,2018,2018,,2019/04/04,to-read,to-read (#161),to-read,,,,0,0
31344514,Continuity and Rupture: Philosophy in the Maoist Terrain,J. Moufawad-Paul,"Moufawad-Paul, J.",,"=""1785354760""","=""9781785354762""",0,3.83,Zero Books,Paperback,312,2016,2016,,2019/04/04,to-read,to-read (#160),to-read,,,,0,0
13093166,Las palabras y las cosas: Una arqueología de las ciencias humanas,Michel Foucault,"Foucault, Michel",,"=""6070302109""","=""9786070302107""",0,4.12,Siglo XXI,Paperback,400,2018,1966,,2019/03/26,to-read,to-read (#158),to-read,,,,0,0
1450671,On Ideology,Louis Althusser,"Althusser, Louis",Ben Brewster,"=""1844672026""","=""9781844672028""",0,4.02,Verso,Paperback,179,2008,1984,,2019/03/26,to-read,to-read (#157),to-read,,,,0,0
873233,"Making Face, Making Soul/Haciendo Caras: Creative and Critical Perspectives of Feminists of Color",Gloria E. Anzaldúa,"Anzaldúa, Gloria E.",,"=""1879960109""","=""9781879960107""",0,4.39,Aunt Lute Books,Paperback,446,1990,1990,,2019/03/26,to-read,to-read (#156),to-read,,,,0,0
1764209,Patriarchy and Accumulation on a World Scale: Women in the International Division of Labour,Maria Mies,"Mies, Maria",,"=""1856497356""","=""9781856497350""",0,4.31,Zed Books,Paperback,272,1999,1986,,2019/03/26,to-read,to-read (#155),to-read,,,,0,0
164552,Selected Poems,Boris Pasternak,"Pasternak, Boris","Борис Пастернак, Peter France, Jon Stallworthy","=""014018466X""","=""9780140184662""",0,4.22,Penguin Classics,Paperback,160,1992,1960,,2019/03/26,to-read,to-read (#154),to-read,,,,0,0
41350913,Gorda vanidosa: Sobre la gordura en la era del espectáculo (Spanish Edition),Lux Moreno,"Moreno, Lux",,"=""9873804773""","=""9789873804779""",4,3.84,Ariel Argentina,Kindle Edition,155,2018,,2019/02/22,2019/02/19,,,read,,,,1,0
476775,Methodology of the Oppressed,Chela Sandoval,"Sandoval, Chela",,"=""0816627371""","=""9780816627370""",0,4.15,Univ Of Minnesota Press,Paperback,232,2000,2000,,2019/02/15,to-read,to-read (#153),to-read,,,,0,0
52389,This Bridge We Call Home: Radical Visions for Transformation,Gloria E. Anzaldúa,"Anzaldúa, Gloria E.","AnaLouise Keating, Caroline Joan S. Picart","=""0415936829""","=""9780415936828""",0,4.33,Routledge,Paperback,624,2002,2002,,2019/02/15,to-read,to-read (#152),to-read,,,,0,0
3994536,La esquina es mi corazón: crónica urbana,Pedro Lemebel,"Lemebel, Pedro",,"=""9562600696""","=""9789562600699""",4,4.16,Editorial Cuarto Propio,Paperback,130,1997,1997,2019/02/13,2016/12/13,,,read,,,,1,0
43361805,El patriarcado del salario: Críticas feministas al marxismo,Silvia Federici,"Federici, Silvia",,"=""9873687394""","=""9789873687396""",3,4.22,Tinta Limón,Paperback,,2014,2020,2019/02/13,2019/02/08,,,read,,,,1,0
38219508,De la Dictadura a la Democracia : un Sistema Conceptual para la Liberación,Gene Sharp,"Sharp, Gene",,"=""8494040405""","=""9788494040405""",0,3.83,Editorial Dharana,Paperback,96,2012,1993,,2018/02/14,to-read,to-read (#104),to-read,,,,0,0
416129,The Straight Mind: And Other Essays,Monique Wittig,"Wittig, Monique",,"=""0807079170""","=""9780807079171""",4,4.13,Beacon Press,Paperback,132,1992,1980,2019/02/04,2018/07/15,,,read,,,,1,0
24246637,Pedir lo imposible,Slavoj Žižek,"Žižek, Slavoj","Yong-june Park, José María Amoroto Salido","=""8446040182""","=""9788446040187""",3,3.72,Akal,Paperback,160,2014,2004,2018/12/31,2018/12/22,,,read,,,,1,0
26074156,Hunger: A Memoir of (My) Body,Roxane Gay,"Gay, Roxane",,"=""0062362593""","=""9780062362599""",5,4.17,HarperCollins,Hardcover,306,2017,2017,2018/09/07,2018/08/11,,,read,"El libro trata la problematización y crítica a la desigualdad de género y la discriminación a las corporalidades gordas a través de la experiencia transparente y desgarradora de una mujer que las ha sufrido. Su capacidad analítica, su comentario social, y sus experiencias de vida cotidiana se entrelazan en un relato biográfico escrito en breves fragmentos, como pestañeos de aspectos de la vida de Roxane analizados en retrospectiva, pero aún latentes de indignación.",,,1,0
29362576,Revolution in Rojava: Democratic Autonomy and Women's Liberation in the Syrian Kurdistan,Michael Knapp,"Knapp, Michael","Anja Flach, Ercan Ayboga","=""0745336647""","=""9780745336640""",0,4.27,Pluto Press,Hardcover,272,2016,2015,,2018/12/22,to-read,to-read (#151),to-read,,,,0,0
